time,temperature_p02r06c01srv01_inlet,temperature_p02r06c01srv02_inlet,temperature_p02r06c01srv03_inlet,temperature_p02r06c02srv01_inlet,temperature_p02r06c02srv02_inlet,temperature_p02r06c02srv03_inlet,temperature_p02r06c03srv01_inlet,temperature_p02r06c03srv02_inlet,temperature_p02r06c03srv03_inlet,temperature_p02r06c04srv01_inlet,temperature_p02r06c04srv02_inlet,temperature_p02r06c04srv03_inlet,temperature_p02r06c05srv01_inlet,temperature_p02r06c05srv02_inlet,temperature_p02r06c05srv03_inlet,temperature_p02r06c06srv01_inlet,temperature_p02r06c06srv02_inlet,temperature_p02r06c06srv03_inlet,temperature_p02r06c07srv01_inlet,temperature_p02r06c07srv02_inlet,temperature_p02r06c07srv03_inlet,temperature_p02r06c08srv01_inlet,temperature_p02r06c08srv02_inlet,temperature_p02r06c08srv03_inlet,temperature_p02r06c09srv01_inlet,temperature_p02r06c09srv02_inlet,temperature_p02r06c09srv03_inlet,temperature_p02r06c10srv01_inlet,temperature_p02r06c10srv02_inlet,temperature_p02r06c10srv03_inlet
02-Oct-2019 09:00:00,20.0,20.0,21.0,19.0,19.0,19.233333333333334,17.0,18.0,19.0,18.0,17.0,19.0,18.033333333333335,18.0,19.0,22.0,21.0,20.0,20.1,21.0,21.0,20.0,21.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:01:00,20.0,20.0,21.0,19.0,19.0,19.233333333333334,17.0,18.0,19.0,18.0,17.0,19.0,18.033333333333335,18.0,19.0,22.0,21.0,20.0,20.1,21.0,21.0,20.0,21.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:02:00,20.0,20.0,21.0,19.0,19.0,19.166666666666668,17.0,18.0,19.0,18.0,17.0,19.0,18.1,18.0,19.0,22.0,21.0,20.0,20.166666666666668,21.0,21.0,20.0,21.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:03:00,20.0,20.0,21.0,19.0,19.0,19.766666666666666,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:04:00,20.0,20.0,21.0,19.0,19.0,19.833333333333332,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:05:00,20.0,20.0,21.0,19.0,19.0,19.233333333333334,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,21.366666666666667,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:06:00,20.0,20.0,21.0,19.0,19.0,19.166666666666668,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,21.433333333333334,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:07:00,20.0,20.0,21.0,19.0,19.0,19.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,22.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:08:00,20.0,20.0,21.0,19.0,19.0,19.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.066666666666666,21.0,21.0,21.0,20.0,21.0,21.0,22.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:09:00,20.0,20.0,21.0,19.0,19.0,19.766666666666666,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,22.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:10:00,20.0,20.0,21.0,19.0,19.0,19.833333333333332,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,22.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:11:00,20.0,20.0,21.0,19.0,19.0,20.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,21.633333333333333,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:12:00,20.0,20.0,21.0,19.0,19.0,20.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.933333333333334,21.0,21.0,21.0,20.0,21.0,21.0,21.566666666666666,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:13:00,20.0,20.0,21.0,19.0,19.0,20.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:14:00,20.0,20.0,21.0,19.0,19.0,20.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:15:00,20.0,20.0,21.0,19.0,19.0,20.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,21.366666666666667,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:16:00,20.0,20.0,21.0,19.0,19.0,20.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,21.0,21.433333333333334,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:17:00,20.0,20.0,21.0,19.0,19.0,19.233333333333334,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.0,20.9,21.0,21.0,20.0,21.0,21.0,21.633333333333333,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:18:00,20.0,20.0,21.0,19.0,19.0,19.166666666666668,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,20.066666666666666,20.833333333333332,21.0,21.0,20.0,21.0,21.0,21.566666666666666,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:19:00,20.0,20.0,21.0,19.0,19.0,19.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,21.0,20.1,21.0,21.0,20.0,21.0,21.0,21.366666666666667,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:20:00,20.0,20.0,21.0,19.0,19.0,19.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,21.0,20.166666666666668,21.0,21.0,20.0,21.0,21.0,21.433333333333334,22.0,23.0,22.0,22.0,23.0
02-Oct-2019 09:21:00,20.0,20.0,21.0,19.0,19.0,19.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,18.0,19.0,22.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,22.0,22.0,23.0,22.0,22.0,23.0
